address,area,direction,furniture,numBath,numBed,numFloor,price,property_back,property_road,type,type_detail,url
"Đường Lạc Long Quân, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",30.0,,,3,3,,2.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88606641.htm
"Đường Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",55.0,,,5,5,,7.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88472642.htm
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",185.0,,,,4,,16.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88608009.htm
"Đường Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",53.0,,,3,3,4,3.4,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88608131.htm
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",80.0,,Nội thất cao cấp,4,6,5,12.9,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88607024.htm
"29, xã đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",21.0,Đông,,4,4,,4.5,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88577983.htm
"lĩnh nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",30.0,,,4,3,,2.25,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88607613.htm
"Đường Trần Quốc Vượng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",37.0,,,3,3,,3.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88607471.htm
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",26.0,,,3,3,,1.95,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88608028.htm
"Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",52.0,,,4,4,,6.4,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88243968.htm
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",43.0,,,,4,5,3.4,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88607552.htm
"Đường Thành Công, Phường Láng Hạ, Quận Đống Đa, Hà Nội",60.0,,,,6,,12.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88605014.htm
"Đường Tựu Liệt, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",40.0,,,5,4,,3.45,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88605151.htm
"VAN PHÚ, Phường Phú La, Quận Hà Đông, Hà Nội",78.0,,,5,5,,13.8,,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88605672.htm
"Đường Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",22.0,,,,3,4,2.68,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88539911.htm
"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",43.0,,Nội thất đầy đủ,4,3,5,3.2,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88596824.htm
"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",40.0,,Nội thất đầy đủ,4,4,5,5.5,,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88596827.htm
"Đường Lạc Long Quân, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",80.0,,,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,,19.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88596921.htm
"Đường Thiên Hiền, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",45.0,,,5,6,,6.45,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88596946.htm
"đường minh khai, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",35.0,,,5,5,,3.05,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88597327.htm
"Đường Lê Văn Lương, Phường Mộ Lao, Quận Hà Đông, Hà Nội",33.0,Nam,Hoàn thiện cơ bản,2,4,45,6.5,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88597714.htm
"Đường Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",58.0,Tây Bắc,Nội thất đầy đủ,5,5,,10.2,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-nha-dat/88597777.htm
"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",125.0,,,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,,16.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88570287.htm
"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",22.0,Đông Nam,,3,3,,2.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88597882.htm
"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",38.0,,Nội thất đầy đủ,4,4,6,3.5,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88598422.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",32.0,,,,3,,3.1,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88599585.htm
"Đường Vĩnh Quỳnh, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",37.0,,,2,2,,1.85,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88599884.htm
"Đường Ngõ Quỳnh, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",33.0,,,4,4,,4.1,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88599989.htm
"đường Lê Trọng Tấn, Phường Phú La, Quận Hà Đông, Hà Nội",73.0,Đông,Hoàn thiện cơ bản,5,8,5,10.0,,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88600097.htm
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",40.0,Bắc,,3,4,,2.6,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88597434.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",40.0,,,2,2,3,4.1,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88600855.htm
"Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",33.0,,,2,2,2,1.85,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88601053.htm
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",35.0,,,4,3,,3.2,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88445873.htm
"Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",75.0,,,4,4,,33.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88566822.htm
"Đường Cầu Giấy, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",34.0,,,,6,,16.5,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88598625.htm
"Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",26.0,,,2,3,,1.85,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88569290.htm
"Đường Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",45.0,,Hoàn thiện cơ bản,4,6,5,5.5,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88598483.htm
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",37.0,,,4,4,,3.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88601119.htm
"Đường Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",48.0,,,4,6,5,4.6,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88479492.htm
"Bồ Đề, Phường Long Biên, Quận Long Biên, Hà Nội",40.0,,Hoàn thiện cơ bản,4,3,4,3.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88599576.htm
"Yên Bình, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",33.0,,,3,4,4,1.55,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88599336.htm
"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",22.0,Đông Nam,,3,3,,2.55,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88599010.htm
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",53.0,,Nội thất đầy đủ,3,6,6,4.8,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88601088.htm
"Đường Vũ Phạm Hàm, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",70.0,,,4,4,,30.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88407799.htm
"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",125.0,Tây Nam,Nội thất cao cấp,3,3,4,7.88,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88599445.htm
"đường liên thông, Xã Duyên Thái, Huyện Thường Tín, Hà Nội",64.7,Đông Bắc,Hoàn thiện cơ bản,2,4,4,4.1,,,Nhà ở,Nhà biệt thự,https://nha.chotot.com/ha-noi/huyen-thuong-tin/mua-ban-nha-dat/88601344.htm
"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",52.0,,Nội thất cao cấp,5,6,5,20.0,Nở hậu,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88601356.htm
"Khu nhà ở Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",120.0,Tây Bắc,,3,4,4,12.0,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88601427.htm
"Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",35.0,Đông Nam,,4,3,,4.3,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88601433.htm
"Đội Cấn, Ba Đình, Hà Nội, Phường Đội Cấn, Quận Ba Đình, Hà Nội",50.0,,,5,5,,5.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-nha-dat/88601496.htm
"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",30.0,,,4,4,,3.22,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88601569.htm
"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",35.0,,,2,2,4,3.3,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88601687.htm
"Đường Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",36.0,Tây,,3,2,3,1.99,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88601779.htm
"Đường Ngọc Hồi, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",36.0,,Nội thất đầy đủ,3,3,4,1.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88601853.htm
"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",41.0,,,,3,,2.85,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88601987.htm
"Đường Ỷ La, Phường Dương Nội, Quận Hà Đông, Hà Nội",32.0,Bắc,Nội thất đầy đủ,3,4,4,1.95,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88601915.htm
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",65.0,,,5,5,4,6.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88601856.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",30.0,,Nội thất đầy đủ,2,3,,2.85,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88602071.htm
"Đường Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",51.0,,,3,3,,25.0,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88602444.htm
"Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",42.0,,,5,5,,3.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88602415.htm
"Đường Tôn Thất Tùng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",48.0,,,2,2,2,5.35,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88602372.htm
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",30.0,Tây Bắc,Hoàn thiện cơ bản,4,3,5,2.19,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88602312.htm
"Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,,,5,6,,3.85,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88463485.htm
"Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",25.0,,,,3,,4.4,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88602256.htm
"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",32.0,,Nội thất đầy đủ,3,3,,5.88,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88602471.htm
"Đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",40.0,,Nội thất đầy đủ,4,5,,4.65,Nở hậu,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88602782.htm
"Đường Vũ Tông Phan, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",38.0,,,4,6,5,3.5,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88603446.htm
"Đường Quốc lộ 21A, Xã Cổ Đông, Thị xã Sơn Tây, Hà Nội",2.3,Đông Nam,,3,6,,23.0,,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/thi-xa-son-tay/mua-ban-nha-dat/88603562.htm
"Đường Ngọc Hồi, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",45.0,,,5,6,,3.85,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88603128.htm
"Đường Phúc Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",42.0,Đông Bắc,,3,3,4,5.4,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88604008.htm
"Đường Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",23.0,Tây,Hoàn thiện cơ bản,3,3,4,1.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88223587.htm
"Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",37.0,,Nội thất đầy đủ,4,3,4,2.95,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-nha-dat/88604149.htm
"Đường Bắc Cầu, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",42.0,Nam,,1,2,,2.05,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/88604862.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",32.0,Tây,Nội thất đầy đủ,4,3,5,3.5,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88606086.htm
"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",150.0,,Nội thất cao cấp,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,8,16.0,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88606104.htm
"Trần thái tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",35.0,,,4,4,5,2.0,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88606127.htm
"Đường Ngô Quyền, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",65.0,,Nội thất đầy đủ,3,3,3,5.9,Nở hậu,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88606274.htm
"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",80.0,,Nội thất đầy đủ,2,2,2,6.0,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88606378.htm
"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",45.0,,Hoàn thiện cơ bản,3,4,5,5.5,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88592348.htm
"Đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",50.0,,Nội thất cao cấp,5,6,,8.0,Nở hậu,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88592785.htm
"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",33.0,,,5,4,6,4.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88593447.htm
"Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",34.0,Đông Nam,Nội thất đầy đủ,3,3,4,2.8,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88593041.htm
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",100.0,,,2,2,,22.6,Nở hậu,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-nha-dat/88267388.htm
"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45.0,,Nội thất cao cấp,5,4,4,3.89,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88592923.htm
,30.0,,,,2,,,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88593563.htm
"Đường Lý Thường Kiệt, Phường Phú La, Quận Hà Đông, Hà Nội",50.0,,,4,4,,7.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88594009.htm
"ngõ 105, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",76.0,Đông Nam,Nội thất đầy đủ,Nhiều hơn 6 phòng,8,8,14.555555,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88255833.htm
"Đường Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",33.0,,,3,3,4,2.8,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88515913.htm
"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",40.0,,,2,2,3,2.1,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88564026.htm
"Khu đô thị Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",83.0,,,3,6,,8.0,,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88594456.htm
"Đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",39.0,,Nội thất cao cấp,4,4,,4.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88381450.htm
"Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",38.0,,Nội thất đầy đủ,4,4,5,3.29,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88595641.htm
"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",38.0,,Nội thất đầy đủ,5,4,4,3.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-nha-dat/88595837.htm
"Đường 21, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội",237.7,Tây,,5,4,,10.1,,,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/ha-noi/huyen-thach-that/mua-ban-nha-dat/88595877.htm
"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",66.0,,,,3,,4.2,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-nha-dat/88595912.htm
"đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",51.0,,,4,4,3,5.0,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-nha-dat/88590399.htm
"Đường Phố Huế, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",70.0,,,4,4,,33.0,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-hoan-kiem/mua-ban-nha-dat/88587422.htm
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",32.0,,,4,3,5,2.7,Nở hậu,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-nha-dat/87377922.htm
"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",40.0,,Nội thất đầy đủ,4,3,5,3.0,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-nha-dat/88587478.htm
"Đường Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45.0,,,,4,,3.9,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88587498.htm
"phố phú đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",88.0,,Nội thất đầy đủ,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,5,8.0,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-nha-dat/88587555.htm
"12, Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",46.0,Tây Nam,,2,1,,2.7,,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-nha-dat/88587618.htm
"Đường Trường Chinh, Phường Trung Tự, Quận Đống Đa, Hà Nội",38.0,,,3,3,5,5.7,,Hẻm xe hơi,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-nha-dat/88214008.htm
"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",67.9,Tây Bắc,Nội thất đầy đủ,4,7,,3.3,Nở hậu,,Nhà ở,Nhà ngõ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88587846.htm
"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",42.0,,,,4,,5.75,,,Nhà ở,Nhà mặt phố,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-nha-dat/88587968.htm
