address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",63,Tây B?c,,1,2,1,1.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88515056.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",55,,Hoàn thi?n c? b?n,,2,1,1.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88515358.htm
"???ng Qu?c l? 5, Xã ??ng Xá, Huy?n Gia Lâm, Hà N?i",58,?ông Nam,N?i th?t ??y ??,2,2,1,1.05,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88515418.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",54,,,1,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88515574.htm
"300 nguy?n xi?n, Xã Tân Tri?u, Huy?n Thanh Trì, Hà N?i",67,?ông Nam,N?i th?t cao c?p,2,2,1,2.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88517078.htm
"???ng Quan Nhân, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",73,?ông B?c,,2,2,1,2.225,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88517152.htm
"???ng Võ Trung Thành, Xã Kiêu K?, Huy?n Gia Lâm, Hà N?i",74,?ông B?c,,2,2,1,1.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88517498.htm
"???ng Phúc l?i, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",70,?ông Nam,N?i th?t ??y ??,2,3,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88501858.htm
"102, ???ng Xuân La, Ph??ng Xuân La, Qu?n Tây H?, Hà N?i",80,Tây,N?i th?t cao c?p,2,2,1,3.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/88501902.htm
"1 ???ng Lê Quang ??o, Ph??ng M? Trì, Nam T? Liêm, Ha? Nô?i, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",86.85,,,,2,1,3.9801,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88502142.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",121,,N?i th?t ??y ??,2,3,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88488627.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",55.6,Nam,Hoàn thi?n c? b?n,1,2,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88478414.htm
"???ng Pháp Vân, Xã T? Hi?p, Huy?n Thanh Trì, Hà N?i",107,,,2,3,1,3.424,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88478468.htm
"???ng 5, Xã ?a T?n, Huy?n Gia Lâm, Hà N?i",80,,N?i th?t cao c?p,2,3,1,2.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88478803.htm
"???ng Ph?m V?n ??ng, Ph??ng C? Nhu? 1, Qu?n B?c T? Liêm, Hà N?i",70,Nam,N?i th?t cao c?p,2,2,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88479083.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",94.6,Tây,Hoàn thi?n c? b?n,2,3,1,4.369,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88479547.htm
"Nguy?n trãi, Ph??ng Ngã T? S?, Qu?n ??ng ?a, Hà N?i",48,,N?i th?t ??y ??,2,2,1,0.66,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88300659.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,Tây,,1,1,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88480032.htm
"GS3, ???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",59,?ông B?c,N?i th?t cao c?p,1,2,1,1.787,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88480630.htm
"???ng Nguy?n Tuân, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",72.5,?ông Nam,N?i th?t cao c?p,2,2,1,3.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88481407.htm
"???ng C?u Gi?y, Ph??ng Ngh?a Tân, Qu?n C?u Gi?y, Hà N?i",40,,,,7,1,5.3,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88482235.htm
"???ng Tr?n Bình, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",54,,,1,2,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88484043.htm
"Khu ?ô th? Thanh Hà, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",69,,,2,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88485315.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",65,,,2,2,1,1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88486359.htm
"190 Ph? Sài ??ng, ph??ng Vi?t H?ng, qu?n Long Biên, Tp.Hà N?i, Ph??ng Vi?t H?ng, Qu?n Long Biên, Hà N?i",112,?ông B?c,,2,3,1,3.015,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88486538.htm
"???ng Ph?m V?n ??ng, Ph??ng Xuân ??nh, Qu?n B?c T? Liêm, Hà N?i",67,Nam,,2,2,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88487783.htm
"Lô CT-21B, Lô CT-21B Khu ?ô th? m?i Vi?t H?ng, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",63,Tây B?c,Hoàn thi?n c? b?n,2,2,1,1.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/87597169.htm
"Tecco T? Hi?p, Xã T? Hi?p, Huy?n Thanh Trì, Hà N?i",69.7,?ông Nam,Hoàn thi?n c? b?n,2,2,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88487975.htm
"20, Nguy?n Hoàng, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",46,,N?i th?t ??y ??,1,2,1,0.89,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88488190.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",39,?ông Nam,N?i th?t cao c?p,1,1,1,0.58,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88488421.htm
"145, ???ng H? M? Trì, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",67,B?c,N?i th?t cao c?p,2,2,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88488769.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",63,,,1,2,1,1.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88488801.htm
"???ng Ph?m V?n ??ng, Ph??ng C? Nhu? 2, Qu?n B?c T? Liêm, Hà N?i",62.2,,,1,2,1,1.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88488807.htm
"???ng Quang Trung, Ph??ng Quang Trung, Qu?n Hà ?ông, Hà N?i",100,,,,3,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88171266.htm
"???ng Quang Trung, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",76,?ông Nam,N?i th?t ??y ??,1,2,1,1.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88489292.htm
"Lê ??c Th?, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",131,Tây B?c,Hoàn thi?n c? b?n,2,3,1,2.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88208634.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",75,,N?i th?t ??y ??,2,3,1,2.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88489741.htm
"S? 1, S? 1 ???ng Châu V?n Liêm, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",93.93,Tây Nam,Hoàn thi?n c? b?n,2,3,1,3.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88490511.htm
"Tôn Th?t Tùng, Ph??ng Trung T?, Qu?n ??ng ?a, Hà N?i",50,,Hoàn thi?n c? b?n,1,2,1,1.55,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88490589.htm
"H? Tùng M?u, Ph??ng Mai D?ch, Qu?n C?u Gi?y, Hà N?i",86,Tây B?c,,2,2,1,0.03,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88490954.htm
"???ng Lê Quang ??o, Ph??ng Phú ?ô, Qu?n Nam T? Liêm, Hà N?i",56,,N?i th?t cao c?p,Nhi?u h?n 6 phòng,10,1,7.3,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88465118.htm
"S? 8 ???ng Lê ??c Th?, Ph??ng M? ?ình 2, qu?n Nam T? Liêm, Ha? Nô?i, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",106.7,?ông Nam,N?i th?t cao c?p,2,3,1,5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88496248.htm
"???ng Lê V?n L??ng, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",94.1,?ông Nam,N?i th?t ??y ??,2,3,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88498729.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",76,Tây B?c,Hoàn thi?n c? b?n,2,2,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88499592.htm
"136, 136 ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",116,,,2,3,1,3.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88500112.htm
"???ng Qu?c l? 32, Ph??ng Minh Khai, Qu?n B?c T? Liêm, Hà N?i",60,?ông Nam,,2,2,1,0.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88500447.htm
"16, 16 ???ng Ph?m Hùng, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",129,?ông,,2,3,1,6.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88500698.htm
"???ng Lê Xuân ?i?p, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",40,?ông Nam,N?i th?t ??y ??,1,1,1,1.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88473522.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",95,?ông Nam,N?i th?t ??y ??,2,3,1,1.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88500942.htm
"???ng Xuân La, Ph??ng Xuân La, Qu?n Tây H?, Hà N?i",80,,N?i th?t cao c?p,2,4,1,3.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/88502211.htm
"???ng Linh ???ng, Ph??ng Hoàng Li?t, Qu?n Hoàng Mai, Hà N?i",72.123,B?c,N?i th?t cao c?p,2,2,1,1.32,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88502659.htm
"1, ???ng L??ng Ng?c Quy?n, Ph??ng V?n Quán, Qu?n Hà ?ông, Hà N?i",42,Tây B?c,N?i th?t ??y ??,1,3,1,0.046,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88502668.htm
"???ng Qu?c l? 32, Xã Tân L?p, Huy?n ?an Ph??ng, Hà N?i",60,Tây,Hoàn thi?n c? b?n,2,2,1,0.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-dan-phuong-ha-noi/88502910.htm
"???ng Võ Chí Công, Ph??ng Phú Th??ng, Qu?n Tây H?, Hà N?i",195,,Hoàn thi?n c? b?n,3,3,1,6.7,C?n h?/Chung c?,Duplex,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/88503652.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",70,,,2,2,1,1.57,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88503788.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,,Hoàn thi?n c? b?n,,1,1,1.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88504095.htm
"???ng Linh ???ng, Ph??ng Hoàng Li?t, Qu?n Hoàng Mai, Hà N?i",56,?ông B?c,,2,2,1,1.13,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88504573.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",48,Tây B?c,Hoàn thi?n c? b?n,1,1,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88505662.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",48,,,1,1,1,1.18,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88506609.htm
"???ng Ph?m V?n ??ng, Ph??ng C? Nhu? 1, Qu?n B?c T? Liêm, Hà N?i",70,Tây,N?i th?t cao c?p,2,2,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88507249.htm
"???ng Ng?c Lâm, Ph??ng B? ??, Qu?n Long Biên, Hà N?i",32,,N?i th?t ??y ??,1,1,1,0.78,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88507440.htm
"??i L? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",55,?ông Nam,Hoàn thi?n c? b?n,1,2,1,1.87,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88507880.htm
"???ng T? H?u, Ph??ng Trung V?n, Qu?n Nam T? Liêm, Hà N?i",64,,N?i th?t cao c?p,2,3,1,2.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88437571.htm
"???ng Tam Trinh, Ph??ng Mai ??ng, Qu?n Hoàng Mai, Hà N?i",63,,,2,2,1,0.034,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88508736.htm
"S? 1, S? 1 ???ng Thanh Bình, Ph??ng Y?t Kiêu, Qu?n Hà ?ông, Hà N?i",59,Nam,,1,2,1,1.155,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88508871.htm
"136, 136 ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",170,,,3,4,1,3.99999,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88501090.htm
"S? 1, S? 1 ???ng Tr?n Th? ??, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",85.8,,,2,3,1,2.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88517618.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",70,,,2,2,1,1.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88517643.htm
"??i s? quán Hàn Qu?c, Ph??ng Xuân T?o, Qu?n B?c T? Liêm, Hà N?i",110,Nam,N?i th?t ??y ??,2,3,1,4.40414,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88517822.htm
"???ng Vân Hô? 3, Ph??ng Lê ??i Hành, Qu?n Hai Bà Tr?ng, Hà N?i",33,?ông Nam,N?i th?t ??y ??,1,1,1,0.93,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88518483.htm
"???ng Tr?n H?u D?c, Ph??ng Xuân Ph??ng, Qu?n Nam T? Liêm, Hà N?i",97.7,,,2,3,1,2.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88519129.htm
"tha?nh tha?i, Ph??ng D?ch V?ng, Qu?n C?u Gi?y, Hà N?i",65,,,1,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88520085.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",60,,Hoàn thi?n c? b?n,1,2,1,1.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88477123.htm
"S? 8 ???ng Lê ??c Th?, Ph??ng M? ?ình 2, qu?n Nam T? Liêm, Ha? Nô?i, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",185,Nam,,4,4,1,9,C?n h?/Chung c?,Duplex,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88196328.htm
"???ng Tr?n H?u D?c, Ph??ng C?u Di?n, Qu?n Nam T? Liêm, Hà N?i",132,,,2,3,1,0.0303,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88473772.htm
"K?T Nam Th?ng Long, Ph??ng ?ông Ng?c, Qu?n B?c T? Liêm, Hà N?i",92,,,2,3,1,2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/83952007.htm
"30, ???ng Tr?n H?u D?c, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",67,,,2,2,1,2.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88477867.htm
"Khu ??t I.C32, Khu ??t I.C32 K?T Nam Th?ng Long, Ph??ng ?ông Ng?c, Qu?n B?c T? Liêm, Hà N?i",68,,N?i th?t ??y ??,2,2,1,3.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88477951.htm
"???ng Nguy?n Chánh, Ph??ng Trung Hoà, Qu?n C?u Gi?y, Hà N?i",284,?ông B?c,,2,4,1,9.94,C?n h?/Chung c?,Penthouse,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/86352292.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",70,Tây B?c,,2,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88465858.htm
"17, 17 ???ng núi trúc, Ph??ng Kim Mã, Qu?n Ba ?ình, Hà N?i",120,,N?i th?t cao c?p,,3,1,4.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88466444.htm
"???ng T? H?u, Ph??ng Yên Ngh?a, Qu?n Hà ?ông, Hà N?i",67,,,2,2,1,1.33,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88469015.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",38,Tây Nam,Hoàn thi?n c? b?n,1,1,1,1.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88441632.htm
"???ng Tr?n Kim Xuy?n, Ph??ng Yên Hoà, Qu?n C?u Gi?y, Hà N?i",100,Tây B?c,Hoàn thi?n c? b?n,2,2,1,0.032,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88469216.htm
"???ng Lê ??c Th?, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",134,,Bàn giao thô,,4,1,3.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88469247.htm
"???ng Kim Liên, Ph??ng Kim Liên, Qu?n ??ng ?a, Hà N?i",45,,Hoàn thi?n c? b?n,2,2,1,0.799,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88470213.htm
"190 Ph? Sài ??ng, ph??ng Vi?t H?ng, qu?n Long Biên, Tp.Hà N?i, Ph??ng Vi?t H?ng, Qu?n Long Biên, Hà N?i",86,,,1,2,1,2.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88470483.htm
"???ng Nghiêm Xuân Yêm, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",53.511,B?c,N?i th?t ??y ??,2,2,1,1.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88463506.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",64,,N?i th?t ??y ??,2,3,1,2.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88452948.htm
"T?ng 6, ???ng Minh Khai, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",70,?ông,N?i th?t ??y ??,2,2,1,2.38,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88453341.htm
"176, ???ng ??nh Công, Ph??ng ??nh Công, Qu?n Hoàng Mai, Hà N?i",56,,N?i th?t cao c?p,2,2,1,1.893,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88449687.htm
"34, 34 ???ng V?nh Tuy, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",140,?ông Nam,Hoàn thi?n c? b?n,2,4,1,4.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88450034.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",69,,,2,2,1,1.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88450415.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",46,,Hoàn thi?n c? b?n,1,1,1,1.24,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88450735.htm
"???ng Hu?nh V?n Ngh?, Ph??ng Sài ??ng, Long Biên, Ha? Nô?i, Ph??ng Sài ??ng, Qu?n Long Biên, Hà N?i",63.43,Tây B?c,Hoàn thi?n c? b?n,2,2,1,2.03228,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/87772059.htm
